date_est,year_month,year,month,day,year_month,yy_mm,yy_mmm,PM,haircut,walking,golf,massage,interview,air_force_one,date,activities
2017-06-29,20176.0,2017,6,29,20176.0,2017-06,2017-Jun,Shinzo_Abe,No,No,No,No,No,No,6月29日,▽9時39分　東京・富ケ谷の私邸発。57分　官邸。▽11時20分　藤田国交省総合政策局長ら。▽13時51分　石川拉致問題対策本部事務局長。▽14時29分　秋葉外務審議官。▽15時32分　谷内国家安全保障局長、外務省の秋葉外務審議官、金杉アジア大洋州局長、森北米局長。▽17時13分　国家安全保障会議の4大臣会合。35分　麻生財務相。▽18時52分　東京・赤坂のホテル「ザ・リッツ・カールトン東京」。吉田参院幹事長、関口党参院幹事長代行らと会食。菅、野上正副官房長官同席。▽21時37分　私邸。 
2017-06-30,20176.0,2017,6,30,20176.0,2017-06,2017-Jun,Shinzo_Abe,No,No,No,No,No,No,6月30日,▽9時30分　東京・富ケ谷の私邸発。46分　官邸。52分　閣議。▽10時24分　皇居。内奏。▽11時13分　官邸。▽13時59分　谷内国家安全保障局長、外務省の杉山次官、秋葉外務審議官。▽16時6分　外務次官。46分　北村内閣情報官。▽18時32分　東京都小金井市の市立緑小学校。党都議選候補者の演説会に出席し、演説。▽19時45分　公邸。宿泊。 
2017-07-01,20177.0,2017,7,1,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月1日,▽6時51分　公邸発。▽7時2分　ＪＲ東京駅。▽8時49分　やまびこ123号でＪＲ福島駅。▽9時44分　福島県川俣町の商業施設「とんやの郷」。吉野復興相、内堀雅雄県知事、佐藤金正町長出迎え。同施設の開所式に出席し、祝辞。視察。親子丼、そばを試食。地鶏ご飯の素、アイスクリームなどを購入。▽10時26分　同県飯舘村の特別養護老人ホーム「いいたてホーム」。菅野典雄村長出迎え。視察。施設長、職員らと懇談。55分　同村のうどん店「ゑびす庵」。五目うどんを試食。店長らと懇談。▽12時26分　同県川内村の喫茶店「カフェ　アメィゾン」。遠藤雄幸村長出迎え。村内の工場経営者らと懇談。47分　報道各社のインタビュー。▽14時32分　ＪＲ郡山駅。▽16時18分　やまびこ214号でＪＲ東京駅。39分　ＪＲ秋葉原駅前。街頭演説。▽17時38分　公邸。▽19時2分　東京・永田町のザ・キャピトルホテル東急。日本料理店「水簾」で秘書官と食事。▽20時28分　公邸。▽21時26分　岸田外相、山本農相。58分　東京・富ケ谷の私邸。 
2017-07-02,20177.0,2017,7,2,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月2日,　午前中は来客なく、東京・富ケ谷の私邸で過ごす。▽13時18分　国村禎夫神田地所代表取締役。▽18時　東京・若葉のフランス料理店「オテル・ドゥ・ミクニ」。麻生財務相、菅官房長官、甘利明前経財相と会食。▽20時24分　私邸。 
2017-07-03,20177.0,2017,7,3,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月3日,▽8時24分　東京・富ケ谷の私邸発。42分　官邸。43分　報道各社のインタビュー。▽9時　トランプ米大統領と電話。萩生田官房副長官同席。▽10時2分　党本部。6分　党臨時役員会。31分　高村副総裁、二階幹事長、茂木政調会長ら。▽11時4分　官邸。6分　世耕経産相、経産省の菅原次官、片瀬経産審議官、嶋田通商政策局長。50分　シュワブ世界経済フォーラム会長。▽12時1分　政府・与党連絡会議。27分　山口那津男公明党代表と与党党首会談。▽13時50分　内外情勢調査会の大室真生会長、西沢豊前会長。▽14時7分　長谷川首相補佐官、谷内国家安全保障局長、外務省の秋葉外務審議官、正木欧州局長。46分　外務省の秋葉外務審議官、金杉アジア大洋州局長、森北米局長。▽15時39分　秋葉外務審議官、真部防衛審議官。▽16時14分　麻生財務相。▽17時10分　毎日新聞のインタビュー。57分　北村内閣情報官。▽18時45分　東京・三田の会員制クラブ「綱町三井倶楽部」。山田啓二京都府知事、清家篤前慶応義塾長らと会食。▽21時20分　私邸。 
2017-07-04,20177.0,2017,7,4,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月4日,▽8時56分　東京・富ケ谷の私邸発。▽9時12分　官邸。25分　ライチャーク次期国連総会議長の表敬。52分　岸田外相。▽10時5分　閣議。19分　麻生財務相、外相、稲田防衛相、菅官房長官、萩生田、野上両官房副長官、谷内国家安全保障局長、北村内閣情報官、外務省の石兼総合外交政策局長、防衛省の前田防衛政策局長。25分　財務相、外相、防衛相、両官房副長官、国家安全保障局長、内閣情報官、外務省総政局長、防衛省防衛政策局長。33分　国家安全保障会議の4大臣会合。51分　報道各社のインタビュー。57分　日本と欧州連合（ＥＵ）の経済連携協定（ＥＰＡ）交渉に関する関係閣僚会議。▽11時15分　片上外務審議官、浅川財務官、片瀬経産審議官。41分　安全功労者表彰式。▽12時　日本公認会計士協会の定期総会向けのビデオメッセージ収録。7分　二階幹事長。▽13時36分　党日欧ＥＰＡ対策本部の西川本部長らによる申し入れ。▽14時8分　国家安全保障局長、外務省の杉山次官、秋葉外務審議官、正木欧州局長、経産審議官、真部防衛審議官。32分　外務省の秋葉外務審議官、鈴木国際貿易・経済担当大使、欧州局長、山野内経済局長。▽16時12分　国家安全保障会議の4大臣会合。▽17時8分　内閣情報官、防衛省の岡防衛政策局次長、宮川情報本部長。17分　内閣情報官。42分　外務次官。50分　外務省の次官、上村中東アフリカ局長。▽18時39分　東京・赤坂の日本料理店「京都　瓢〓　赤坂店」。秘書官らと食事。▽22時3分　私邸。 
2017-07-05,20177.0,2017,7,5,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,YES!,7月5日,▽9時28分　東京・富ケ谷の私邸発。46分　官邸。▽10時15分　外務省の秋葉外務審議官、丸山外務報道官、正木欧州局長、上村中東アフリカ局長、梨田南部アジア部長、片瀬経産審議官、真部防衛審議官。▽11時　経産省の嶋田、菅原新旧次官、経産審議官、柳瀬次期経産審議官、田中通商政策局長、寺沢商務情報政策局長、宗像特許庁長官。30分　財務省の福田、佐藤新旧次官、浅川財務官、岡本主計局長、星野主税局長、太田理財局長、武内国際局長、佐川国税庁長官。55分　東京・南青山の青山葬儀所。故与謝野馨元財務相のお別れの会に出席。弔辞。▽12時46分　私邸。▽13時44分　羽田空港。53分　報道各社のインタビュー。▽14時19分　ドイツでの20カ国・地域（Ｇ20）首脳会議出席や欧州5カ国歴訪のため、昭恵夫人と共に政府専用機でベルギーに向け出発。 
2017-07-06,20177.0,2017,7,6,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,YES!,7月5日・6日,（現地時間）〈5日〉　夜　政府専用機でベルギー・ブリュッセルのメルスブルク空軍基地。岸田外相。エグモン宮でベルギーのミシェル首相夫妻主催の夕食会。ホテル「シュタイゲンベルガー・ウィルチャーズ」。宿泊。〈6日〉　午前　北大西洋条約機構（ＮＡＴＯ）本部でＮＡＴＯのストルテンベルグ事務総長と会談。共同記者発表。欧州連合（ＥＵ）本部でトゥスクＥＵ大統領、ユンケル欧州委員長と日ＥＵ定期首脳協議。　午後　共同記者会見。昼食会。シュタイゲンベルガー・ウィルチャーズで全国農業協同組合中央会の森永利幸副会長ら。政府専用機でメルスブルク空軍基地を出発。ドイツ・ハンブルク空港。 
2017-07-07,20177.0,2017,7,7,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月6日・7日,（現地時間）〈6日〉　夜　ドイツ・ハンブルクの米総領事館でトランプ米大統領、韓国の文在寅大統領と会談。「ラディソン・ブル・ホテル・ハンブルク」。宿泊。〈7日〉　午前　ハンブルクメッセで文大統領と会談。ドイツのメルケル首相による出迎え。中国の習近平国家主席と立ち話。20カ国・地域（Ｇ20）首脳による非公式会合。　午後　Ｇ20首脳と写真撮影。ワーキングランチ。インドのモディ首相と会談。トルコのエルドアン大統領と会談。 
2017-07-08,20177.0,2017,7,8,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,YES!,7月7日・8日,（現地時間）〈7日〉　午後　ドイツのハンブルクメッセで20カ国・地域（Ｇ20）首脳会議。ロシアのプーチン大統領と会談。ホール「エルプフィルハーモニー」でＧ20首脳と写真撮影。コンサート鑑賞。ドイツのメルケル首相夫妻主催の夕食会。「ラディソン・ブル・ホテル・ハンブルク」。宿泊。〈8日〉　午前　「グランド・エリゼ・ホテル」で中国の習近平国家主席と会談。ハンブルクメッセで世界銀行の女性起業家支援基金の設立イベント。英国のメイ首相と会談。シンガポールのリー・シェンロン首相と会談。Ｇ20首脳会議。　午後　ノルウェーのソルベルグ首相と会談。ワーキングランチ。トランプ米大統領と会談。Ｇ20閉会式。ラディソン・ブル・ホテル・ハンブルクでハンブルク独日協会の橋丸栄子会長と懇談。政府専用機でハンブルク空港を出発。 
2017-07-09,20177.0,2017,7,9,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,YES!,7月8日・9日,（現地時間）〈8日〉　午後　政府専用機でスウェーデン・ストックホルムのアーランダ空港。グランドホテルでスウェーデンのロベーン首相主催の夕食会。宿泊。〈9日〉　午前　首相府でロベーン首相と会談。共同記者発表。グランドホテルで同行記者団と懇談。　午後　政府専用機でアーランダ空港を出発。フィンランドのヘルシンキ空港。迎賓館。宿泊。 
2017-07-10,20177.0,2017,7,10,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,YES!,7月10日,（現地時間）〈10日〉　午前　フィンランド・ヘルシンキの大統領官邸で歓迎行事。フィンランドのニーニスト大統領と会談。共同記者発表。昼食会。　午後　政府専用機でヘルシンキ空港を出発。デンマークのコペンハーゲン空港。コペンハーゲン・マリオット・ホテル。アマリエンボー宮殿を視察。 
2017-07-11,20177.0,2017,7,11,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,YES!,7月10日・11日,（現地時間）〈10日〉　午後　デンマーク・コペンハーゲンの首相府でデンマークのラスムセン首相と会談。共同記者発表。夕食会。政府専用機でコペンハーゲン空港を出発。（日本時間）〈11日〉▽14時32分　ドイツでの20カ国・地域（Ｇ20）首脳会議出席や欧州4カ国歴訪を終え、羽田空港。▽15時11分　皇居。帰国の記帳。28分　官邸。36分　松本防災相。54分　福岡県・大分県等の大雨に関する関係閣僚会議。▽18時35分　東京・永田町のザ・キャピトルホテル東急。中国料理店「星ケ岡」で秘書官と食事。▽19時54分　公邸。宿泊。 
2017-07-12,20177.0,2017,7,12,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月12日,▽7時27分　公邸発。54分　羽田空港。▽9時22分　航空自衛隊のＵ4多用途支援機で大分空港。▽11時4分　大分県日田市のＪＲ久大線の鉄橋流失現場。ＪＲ九州の青柳俊彦社長ら出迎え。青柳氏から被害状況の説明。28分　同市の複合文化施設「ＡＯＳＥ」。広瀬勝貞同県知事出迎え。避難所で被災者を激励。58分　同市役所。広瀬知事、原田啓介同市長、奥塚正典同県中津市長と意見交換。広瀬知事から緊急要望書受け取り。高市総務相同行。▽13時18分　福岡県東峰村役場。小川洋同県知事、渋谷博昭同村長出迎え。渋谷村長から被害状況の説明。同村職員ら激励。27分　同村の保健福祉センター「いずみ館」。避難所で被災者を激励。▽14時18分　同県朝倉市杷木星丸地区の土石流現場。森田俊介同市長出迎え。黙とう。視察。▽15時20分　同市役所。小川知事、森田市長と意見交換。要望書受け取り。▽16時3分　報道各社のインタビュー。58分　福岡空港。▽18時44分　空自のＵ4多用途支援機で羽田空港。▽19時51分　東京・富ケ谷の私邸。 
2017-07-13,20177.0,2017,7,13,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月13日,▽9時46分　東京・富ケ谷の私邸発。58分　官邸。▽12時2分　二階幹事長、政治評論家の森田実氏と昼食。▽14時1分　林党幹事長代理。22分　金杉外務省アジア大洋州局長加わる。41分　森外務省北米局長、防衛省の前田防衛政策局長、河野統合幕僚長。▽15時24分　岸田外相。▽16時50分　北村内閣情報官。▽17時2分　外務省の杉山次官、上村中東アフリカ局長、岩井駐イラク大使。21分　外務次官。33分　神津里季生連合会長と会談。塩崎厚労相、加藤働き方改革相同席。▽18時49分　東京・紀尾井町のホテル「ザ・プリンスギャラリー東京紀尾井町」。レストラン「ＷＡＳＨＯＫＵ　蒼天」で田崎史郎時事通信特別解説委員、島田敏男ＮＨＫ解説副委員長ら報道関係者と会食。▽22時10分　私邸。 
2017-07-14,20177.0,2017,7,14,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月14日,▽9時16分　東京・富ケ谷の私邸発。30分　官邸。42分　ＴＰＰ等総合対策本部。▽10時3分　閣議。20分　麻生財務相、財務省の福田次官、岡本主計局長。35分　財務相。57分　内閣府の河内、西川新旧次官、幸田、前川両新内閣府審議官、武川、羽深両旧内閣府審議官。▽11時4分　総務省の安田、佐藤新旧次官。7分　法務省の舘内、定塚新旧訟務局長。9分　厚労省の蒲原、二川新旧次官。11分　国交省の毛利、武藤新旧次官。20分　環境省の森本、小林新旧次官。▽13時37分　石原経財相、内閣府の河内次官、前川内閣府審議官、新原、田和両政策統括官。▽14時6分　経財相。13分　河井首相補佐官。30分　外務省の山崎、片上新旧外務審議官、下川官房長、斎木研修所長、石兼前総合外交政策局長。41分　高橋文科省初等中等教育局長、宮川厚労省雇用環境・均等局長ら。▽15時28分　北村内閣情報官。59分　若宮防衛副大臣、防衛省の村川海上幕僚長、渡辺防衛装備庁長官。▽16時23分　高市総務相。34分　経済財政諮問会議。▽18時15分　ヨルダンのムルキ首相兼国防相を出迎え。記念撮影。16分　儀仗隊による栄誉礼、儀仗。24分　ムルキ首相と首脳会談全体会合。▽19時15分　ムルキ首相と首脳会談少人数会合。20分　共同記者発表。40分　公邸。41分　安倍首相主催の夕食会。▽20時39分　ムルキ首相を見送り。▽21時8分　私邸。 
2017-07-15,20177.0,2017,7,15,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月15日,　終日、東京・富ケ谷の私邸で過ごす。 
2017-07-16,20177.0,2017,7,16,20177.0,2017-07,2017-Jul,Shinzo_Abe,YES!,No,No,No,No,No,7月16日,▽10時45分　東京・富ケ谷の私邸発。57分　東京・渋谷の美容室「ＨＡＩＲ　ＧＵＥＳＴ」。散髪。▽12時39分　私邸。▽18時5分　荒井広幸元参院議員と会食。母親の洋子さん同席。 
2017-07-17,20177.0,2017,7,17,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,,
2017-07-18,20177.0,2017,7,18,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月17日・18日,〈17日〉　終日、東京・富ケ谷の私邸で過ごす。〈18日〉▽9時11分　私邸発。31分　党本部。35分　党役員会。▽10時1分　官邸。4分　閣議。15分　麻生財務相。▽11時20分　兼原官房副長官補、金杉外務省アジア大洋州局長。▽13時31分　森喜朗元首相。▽14時10分　人命救助に尽力した中野猛さんらに感謝状授与。42分　藤井内閣官房参与。▽15時4分　キッズウイーク総合推進会議。▽16時29分　外務省の杉山次官、上村中東アフリカ局長。47分　外務次官。▽17時4分　経済財政諮問会議。40分　財務相。▽18時33分　公邸。石原経財相、榊原定征経団連会長、竹中平蔵東洋大教授ら未来投資会議メンバーと会食。▽20時15分　全員出る。宿泊。 
2017-07-19,20177.0,2017,7,19,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月19日,▽9時53分　公邸から官邸。▽10時31分　高木経産副大臣。59分　柴山首相補佐官。▽11時11分　茂木政調会長。▽12時49分　原田啓介大分県日田市長。衛藤征士郎衆院議員同席。▽14時13分　日・ＥＵビジネス・ラウンドテーブルの佃和夫共同議長、リスバーグ共同議長代理らの表敬。提言書受け取り。▽16時33分　谷内国家安全保障局長、北村内閣情報官、防衛省の前田防衛政策局長、河野統合幕僚長。▽17時14分　月例経済報告関係閣僚会議。39分　麻生財務相。▽18時13分　内閣情報官。▽19時16分　東京・銀座のステーキ店「銀座ひらやま」。財務相、高村副総裁、河村建夫衆院議員、古屋選対委員長、萩生田官房副長官らと会食。▽21時46分　東京・富ケ谷の私邸。 
2017-07-20,20177.0,2017,7,20,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月20日,▽9時45分　東京・富ケ谷の私邸発。▽10時2分　官邸。▽11時5分　北村内閣情報官。46分　政府・与党政策懇談会。▽14時15分　アラブ首長国連邦（ＵＡＥ）のジャベル国務相の表敬。外務省の秋葉外務審議官、上村中東アフリカ局長、柳瀬経産審議官同席。51分　内閣情報官。▽15時20分　中尾武彦アジア開発銀行総裁。36分　根本匠元復興相。▽16時3分　臨時閣議。14分　ヒアリ対策関係閣僚会議。▽18時6分　東京・赤坂の日本料理店「京都　瓢〓　赤坂店」。秘書官らと食事。▽19時5分　東京・赤坂のＡＮＡインターコンチネンタルホテル東京。日本料理店「雲海」で岸田外相と会食。▽21時8分　私邸。 
2017-07-21,20177.0,2017,7,21,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月21日,▽9時35分　東京・富ケ谷の私邸発。49分　官邸。▽10時4分　閣議。55分　河井首相補佐官。▽11時4分　防衛省の前田防衛政策局長、河野統合幕僚長、宮川情報本部長。31分　秋葉外務審議官。▽12時　山口那津男公明党代表と与党党首会談。▽14時13分　日本マレーシア協会創立60周年記念懇親会に向けたビデオメッセージ収録。28分　甲斐内閣府総合海洋政策推進事務局長。51分　秋葉外務審議官、防衛省防衛政策局長。▽15時30分　韓日議員連盟の姜昌一会長らの表敬。▽16時27分　ジョンソン英外相の表敬。▽17時6分　北村内閣情報官。▽18時36分　東京・赤坂の中国料理店「赤坂飯店」。自民党の山口県下関市議らと会食。▽20時8分　私邸。 
2017-07-22,20177.0,2017,7,22,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月22日,　午前中は来客なく、東京・富ケ谷の私邸で過ごす。▽14時5分　私邸発。20分　東京・六本木のホテル「グランドハイアット東京」。「ＮＡＧＯＭＩスパアンドフィットネス」で運動。▽17時34分　私邸。 
2017-07-23,20177.0,2017,7,23,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月23日,▽10時43分　東京・富ケ谷の私邸発。▽11時38分　横浜市西区の国際会議場「パシフィコ横浜」。国立大ホールで日本青年会議所主催の「サマーコンファレンス2017」に出席し、青木照護会頭と対談。▽13時10分　私邸。 
2017-07-24,20177.0,2017,7,24,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月24日,▽7時10分　東京・富ケ谷の私邸発。23分　官邸。30分　萩生田官房副長官。▽8時52分　国会。58分　衆院予算委員会。▽12時7分　官邸。56分　国会。▽13時　衆院予算委。▽15時8分　官邸。▽16時2分　中村慎司和歌山県紀の川市長らが桃を贈呈。▽17時19分　北村内閣情報官、防衛省の前田防衛政策局長、河野統合幕僚長。40分　日銀の片岡剛士、鈴木人司両審議委員に辞令交付。▽18時32分　東京・虎ノ門のホテルオークラ別館。宴会場「オーチャードルーム」で中東調査会の斎木昭隆、有馬龍夫新旧理事長就退任レセプションに出席し、あいさつ。53分　東京・紀尾井町のホテルニューオータニ。日本料理店「千羽鶴」で御手洗冨士夫経団連名誉会長、三村明夫日本商工会議所会頭、小林喜光経済同友会代表幹事らと会食。▽20時44分　私邸。 
2017-07-25,20177.0,2017,7,25,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月25日,▽7時1分　東京・富ケ谷の私邸発。13分　官邸。19分　野上官房副長官。▽8時18分　閣議。34分　野上副長官。53分　国会。▽9時　参院予算委員会。▽11時59分　官邸。▽12時56分　国会。▽13時　参院予算委。▽15時16分　官邸。17分　茂木政調会長。▽16時15分　杉山外務次官。▽17時11分　北村内閣情報官、防衛省の前田防衛政策局長、宮川情報本部長。21分　内閣情報官。▽18時57分　東京・芝公園のホテル「ザ・プリンスパークタワー東京」。日本料理店「芝桜」で柳居俊学山口県議会議長の全国都道府県議会議長会会長就任を祝う会に出席。高村副総裁、河村建夫衆院議員、林芳正参院議員、山口党組織運動本部長、岸外務副大臣、村岡嗣政山口県知事ら同席。▽20時21分　公邸。宿泊。 
2017-07-26,20177.0,2017,7,26,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月26日,▽8時35分　公邸発。58分　羽田空港。▽11時43分　全日空995便で那覇空港。▽12時26分　沖縄県宜野湾市のラグナガーデンホテル。和食レストラン「あんのん」で秘書官らと食事。▽13時44分　同市の沖縄コンベンションセンター。翁長雄志同県知事ら出迎え。故大田昌秀元同県知事の県民葬に出席。弔辞。▽15時39分　那覇空港。▽18時52分　日本航空916便で羽田空港。▽19時53分　公邸。宿泊。 
2017-07-27,20177.0,2017,7,27,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月27日,▽9時44分　公邸から官邸。▽10時23分　「いわき海産物・海水浴場ＰＲキャンペーン」で清水敏男福島県いわき市長らの表敬。吉野復興相同席。32分　西村党総裁特別補佐。50分　ダブルダッチ世界大会優勝の東京都八王子市の小中学生によるデモンストレーションを見学。記念撮影。▽11時5分　清水駐ギリシャ大使、上原駐ジョージア大使、樋口駐エルサルバドル大使の就任あいさつ。13分　石川拉致問題対策本部事務局長。▽13時39分　吉田参院幹事長、西田昌司参院議員。▽14時11分　ガーナのアジマンメーヌ保健相の表敬。▽15時10分　二階幹事長、林党幹事長代理ら。31分　岸田外相。58分　北村内閣情報官。▽16時33分　稲田防衛相、北村防衛監察監。▽17時13分　国家安全保障会議の4大臣会合。石井国交相、松本国家公安委員長同席。47分　古屋選対委員長。▽18時35分　公邸。宿泊。 
2017-07-28,20177.0,2017,7,28,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月28日・29日,〈28日〉▽9時37分　公邸から官邸。48分　福島イノベーション・コースト構想関係閣僚会議。▽10時2分　閣議。19分　稲田防衛相。56分　報道各社のインタビュー。▽11時13分　北方少年交流事業に参加した北海道根室市立落石中3年の五十嵐叶さんら中学生の表敬。31分　ロニー・アブラーム国際司法裁判所所長の表敬。▽12時1分　ジャーナリストの田原総一朗氏。▽13時43分　党障害児者問題調査会の衛藤晟一会長、古川康発達障害者の支援の在り方に関するプロジェクトチーム座長ら。▽15時20分　厚労省の蒲原次官、福田健康局長。54分　北村内閣情報官。▽18時10分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で秘書官と食事。▽19時48分　東京・富ケ谷の私邸。〈29日〉▽0時22分　官邸。23分　報道各社のインタビュー。44分　国家安全保障会議の4大臣会合。 
2017-07-29,20177.0,2017,7,29,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月29日,▽1時42分　報道各社のインタビュー。45分　公邸。宿泊。▽8時59分　公邸で菅官房長官、高橋内閣危機管理監、谷内国家安全保障局長、北村内閣情報官、鈴木外務省総合外交政策局長、防衛省の前田防衛政策局長、住田統合幕僚副長。▽12時20分　官邸。28分　岸田外相兼防衛相。若宮防衛副大臣。50分　国家安全保障会議関係閣僚会合。▽14時　報道各社のインタビュー。4分　公邸。▽17時51分　東京・富ケ谷の私邸。▽19時47分　公邸。宿泊。 
2017-07-30,20177.0,2017,7,30,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,No,No,7月30日,　終日、公邸で過ごす。 
2017-07-31,20177.0,2017,7,31,20177.0,2017-07,2017-Jul,Shinzo_Abe,No,No,No,No,YES!,No,7月31日,▽7時41分　公邸から官邸。▽8時5分　トランプ米大統領と電話。▽9時12分　報道各社のインタビュー。▽10時50分　豊田防衛次官、鈴木、渡辺新旧防衛装備庁長官。56分　国会。57分　米カリフォルニア州のデリオン上院議長代行らの表敬。写真撮影。▽11時17分　子ども国会に出席。39分　官邸。52分　河井首相補佐官。▽14時48分　谷内国家安全保障局長、北村内閣情報官、鈴木外務省総合外交政策局長、防衛省の前田防衛政策局長、河野統合幕僚長。▽15時9分　外務省の山崎外務審議官、山野内経済局長、財務省の浅川財務官、飯塚関税局長、松島農水審議官。35分　杉山外務次官。▽16時1分　山口那津男公明党代表と与党党首会談。▽18時43分　東京・富ケ谷の私邸。 
2017-08-01,20178.0,2017,8,1,20178.0,2017-08,2017-Aug,Shinzo_Abe,No,No,No,No,No,No,8月1日,▽9時6分　東京・富ケ谷の私邸発。24分　党本部。25分　茨城県知事選立候補予定者に推薦証渡し。33分　党役員会。53分　官邸。▽10時3分　閣議。16分　特定複合観光施設区域整備推進本部。49分　岸田外相兼防衛相。▽13時59分　秋葉外務審議官。▽14時32分　沖縄県読谷村立読谷中2年の金城若葉さんら沖縄、函館豆記者団の表敬。▽15時3分　「第30回記念ＪＡＰＡＮ　ＴＥＮＴ」向けのビデオメッセージ収録。▽16時26分　東京・霞ケ丘町の日本青年館。日本青年館新館竣工記念式典に出席し、あいさつ。55分　官邸。▽17時4分　谷内国家安全保障局長、北村内閣情報官、木野村内閣衛星情報センター所長。19分　内閣情報官。47分　麻生財務相。▽19時27分　私邸。 
2017-08-02,20178.0,2017,8,2,20178.0,2017-08,2017-Aug,Shinzo_Abe,No,No,No,No,YES!,No,8月2日,▽9時45分　東京・富ケ谷の私邸発。59分　官邸。▽11時6分　衛藤首相補佐官。22分　石川拉致問題対策本部事務局長。▽13時15分　萩生田官房副長官。41分　河井首相補佐官。54分　谷内国家安全保障局長、秋葉外務審議官、防衛省の前田防衛政策局長、河野統合幕僚長。▽14時21分　柴山首相補佐官。▽18時41分　報道各社のインタビュー。▽19時8分　私邸。 
2017-08-03,20178.0,2017,8,3,20178.0,2017-08,2017-Aug,Shinzo_Abe,No,No,No,No,No,No,8月3日,▽8時55分　東京・富ケ谷の私邸発。▽9時14分　党本部。15分　岸田文雄氏ら党新役員呼び込み。▽10時1分　党臨時総務会。23分　党役員と記念撮影。33分　党役員会。▽11時5分　官邸。36分　臨時閣議。51分　石原伸晃前経財相。54分　塩崎恭久前厚労相。57分　金田勝年前法相。59分　山本有二前農相。▽12時5分　山本幸三前地方創生相。7分　松本純前国家公安委員長。9分　高市早苗前総務相。14分　松野博一前文科相。16分　鶴保庸介前沖縄・北方相。18分　山本公一前環境相。20分　丸川珠代前五輪相。▽13時6分　山口那津男公明党代表と与党党首会談。菅官房長官、二階幹事長、井上義久公明党幹事長同席。17分　組閣本部設置。18分　新閣僚の呼び込み。▽14時20分　宮腰光寛、薗浦健太郎両衆院議員。▽15時27分　皇居。内奏、閣僚認証式。▽17時19分　官邸。▽18時　記者会見。42分　各閣僚に補職辞令交付。59分　初閣議。▽19時27分　閣僚と記念撮影。32分　宮腰、薗浦両首相補佐官に辞令交付。記念撮影。▽20時36分　東京・神南のＮＨＫ。▽21時3分　報道番組に出演。39分　私邸。 
2017-08-04,20178.0,2017,8,4,20178.0,2017-08,2017-Aug,Shinzo_Abe,No,No,No,No,YES!,No,8月4日,▽9時42分　東京・富ケ谷の私邸発。56分　官邸。57分　報道各社のインタビュー。▽10時3分　閣議。9分　麻生財務相。▽14時3分　レーシングドライバーの佐藤琢磨氏に対する内閣総理大臣顕彰式。27分　北村内閣情報官。▽15時40分　東京・東新橋の日本テレビ。55分　報道番組に出演。▽16時51分　官邸。▽17時2分　ミャンマーのミン・アウン・フライン国軍総司令官の表敬。ミャンマー国民和解担当の日本政府代表を務める笹川陽平日本財団会長同席。23分　茂木経財相。57分　谷内国家安全保障局長、杉山外務次官。▽18時59分　東京・大手町のアーバンネット大手町ビル。同ビル内の「レベル21東京会館」で大島衆院議長、伊吹文明元衆院議長、加藤厚労相と会食。▽20時47分　私邸。 
