date_est,year_month,year,month,day,year_month,yy_mm,yy_mmm,PM,haircut,walking,golf,massage,interview,air_force_one,date,activities
2021-03-19,20213.0,2021,3,19,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,No,No,3月19日,▽6時18分　東京・赤坂の衆院議員宿舎発。21分　官邸。28分　岡田官房副長官。▽8時12分　閣議。46分　国会。49分　河野規制改革相。▽9時1分　参院予算委員会。▽11時58分　官邸。▽12時53分　国会。▽13時　参院予算委。▽17時19分　官邸。59分　イタリアのドラギ首相と電話。▽18時20分　藤井官房副長官補、和泉補佐官、金融庁の古沢企画市場局長、栗田監督局長、新川財務省総括審議官、経産省の荒井総括審議官、新原経済産業政策局長、高橋観光庁次長。43分　滝沢内閣情報官。52分　西村経財相。▽19時23分　衆院第2議員会館。55分　東京・赤坂の衆院議員宿舎。 
2021-03-20,20213.0,2021,3,20,20213.0,2021-03,2021-Mar,Yoshihide_Suga,YES!,No,No,No,No,No,3月20日,▽9時23分　東京・赤坂の衆院議員宿舎発。33分　皇居。春季皇霊祭・神殿祭の儀。▽10時51分　東京・赤坂の衆院議員宿舎。▽14時36分　公邸。▽16時56分　東京・永田町のザ・キャピトルホテル東急。スパ＆バーバー「カージュラジャ　ティアド」で散髪。▽19時13分　東京・赤坂の衆院議員宿舎。 
2021-03-21,20213.0,2021,3,21,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,No,No,3月21日,▽8時25分　東京・赤坂の衆院議員宿舎発。▽9時38分　神奈川県横須賀市の防衛大。39分　岸防衛相、国分良成防衛大校長ら。▽10時6分　防衛大卒業式。▽11時20分　防衛相、防衛大校長ら。40分　任命・宣誓式。▽13時11分　東京・高輪のグランドプリンスホテル新高輪。▽14時4分　党大会。▽15時49分　東京・赤坂の衆院議員宿舎。 
2021-03-22,20213.0,2021,3,22,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,No,No,3月22日,▽7時46分　東京・赤坂の衆院議員宿舎発。49分　官邸。敷地内を散歩。▽9時45分　西村経財相、和泉補佐官、内閣府の田和内閣府審議官、林、井上両政策統括官。47分　山崎内閣府次官加わる。▽10時　経財相。8分　和泉補佐官、小野外務省地球規模課題審議官、新川財務省総括審議官、飯田資源エネルギー庁次長、小野環境省地球環境局長。31分　野田幹事長代行。▽11時1分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。32分　官邸。44分　ベトナムのチョン共産党書記長と電話。▽14時2分　鈴木宗男日本維新の会参院議員。24分　党本部。27分　山口選対委員長。34分　二階幹事長、林幹事長代理。42分　選対委員長。50分　官邸。▽15時53分　平田参与、西村宮内庁長官、宮田文化庁長官。▽16時19分　平田参与。56分　国会。▽17時　党役員会。21分　官邸。▽18時1分　経済財政諮問会議。▽19時7分　衆院第2議員会館。45分　東京・赤坂の衆院議員宿舎。 
2021-03-23,20213.0,2021,3,23,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,No,No,3月23日,▽7時24分　東京・赤坂の衆院議員宿舎発。28分　官邸。敷地内を散歩。▽8時16分　閣議。31分　上川法相。38分　新型コロナウイルスに影響を受けた非正規雇用労働者等に対する緊急対策関係閣僚会議。▽11時13分　薗浦健太郎衆院議員。32分　防衛省の湯浅陸上幕僚長、吉田次期陸上幕僚長。42分　自衛隊幹部の離着任あいさつ。58分　山口那津男公明党代表と会食。▽14時28分　外務省の秋葉次官、森外務審議官、市川北米局長。▽15時36分　ボーイスカウト日本連盟の「富士スカウト章」受章者向けのビデオメッセージ収録。▽16時　北村国家安全保障局長、滝沢内閣情報官、納冨防衛省情報本部長。11分　内閣情報官。26分　ポーランドのモラウィエツキ首相と電話。59分　安定的な皇位継承策を議論する有識者会議。▽17時20分　麻生財務相、氷見野金融庁長官、財務省の新川総括審議官、神田国際局長。44分　財務相。▽18時2分　月例経済報告関係閣僚会議。19分　田村厚労相、赤羽国交相、加藤官房長官、河野規制改革相、西村経財相、藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。33分　厚労相、国交相、官房長官、規制改革相、経財相。51分　小此木防災相。▽19時11分　衆院第2議員会館。29分　東京・赤坂の衆院議員宿舎。 
2021-03-24,20213.0,2021,3,24,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,No,No,3月24日,▽7時41分　東京・赤坂の衆院議員宿舎発。46分　官邸。敷地内を散歩。▽11時8分　山本一太群馬県知事。▽14時　梶山経産相、経産省の安藤次官、荒井総括審議官。▽15時25分　厚労省の樽見次官、田中職業安定局長、浜谷保険局長。39分　厚労省の次官、職業安定局長。58分　三宅伸吾参院議員。▽16時25分　枝元農水次官。42分　阿達補佐官。58分　北村国家安全保障局長、和泉補佐官、秋葉外務次官。▽17時16分　世耕参院幹事長。30分　赤羽国交相。▽18時22分　衆院第2議員会館。51分　東京・赤坂の衆院議員宿舎。 
2021-03-25,20213.0,2021,3,25,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,YES!,No,3月25日,▽6時20分　東京・赤坂の衆院議員宿舎発。24分　官邸。28分　岡田官房副長官。▽7時45分　沖田内閣危機管理監、北村国家安全保障局長、高橋官房副長官補、岡防衛省防衛政策局長。▽8時2分　国家安全保障会議。35分　報道各社のインタビュー。43分　国会。51分　麻生財務相。▽9時1分　参院予算委員会。▽12時14分　官邸。▽14時28分　国家安全保障局長。▽16時16分　滝沢内閣情報官。25分　藤井官房副長官補、和泉補佐官、気候変動対策推進室の新川室長、飯田、高杉、松沢各次長。45分　日本商工会議所青年部の米良充朝会長ら。58分　国家安全保障局長、内閣情報官、山田外務省総合外交政策局長、防衛省の防衛政策局長、山崎統合幕僚長。▽17時12分　国家安全保障局長、和泉補佐官。40分　藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時42分　衆院第2議員会館。55分　東京・赤坂の衆院議員宿舎。 
2021-03-26,20213.0,2021,3,26,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,YES!,No,3月26日,▽6時21分　東京・赤坂の衆院議員宿舎発。24分　官邸。31分　岡田官房副長官。▽8時11分　閣議。51分　国会。▽9時1分　参院予算委員会。▽13時45分　参院財政金融委員会。▽15時　官邸。▽16時22分　国会。31分　参院本会議。▽17時49分　衆院第2議員会館。▽18時14分　官邸。▽19時11分　国会。23分　参院の山東、小川正副議長、水落議院運営委員長、与野党各会派にあいさつ回り。麻生財務相、末松参院国対委員長、秋野公造公明党参院国対委員長同行。44分　官邸。52分　報道各社のインタビュー。▽20時2分　東京・赤坂の衆院議員宿舎。 
2021-03-27,20213.0,2021,3,27,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,No,No,3月27日,　午前中は東京・赤坂の衆院議員宿舎で過ごす。▽12時58分　衆院議員宿舎発。▽13時1分　公邸。10分　新浪剛史サントリーホールディングス社長、ＮＰＯ法人「Ｌｅａｒｎｉｎｇ　ｆｏｒ　Ａｌｌ」の李炯植代表理事、熊平美香理事、ＮＰＯ法人「ピースウィンズ・ジャパン」の大西健丞代表理事。▽14時7分　ＮＰＯ法人「難民支援協会」の石川えり代表理事、「ＰＩＥＣＥＳ」の小沢いぶき代表理事、「ＡＣＥ」の岩附由香代表ら。▽15時　水野弘道国連特使。42分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽16時9分　和泉補佐官。22分　東京・赤坂の衆院議員宿舎。 
2021-03-28,20213.0,2021,3,28,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,No,No,No,No,No,3月28日,　終日、東京・赤坂の衆院議員宿舎で過ごす。 
2021-03-29,20213.0,2021,3,29,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,YES!,No,3月29日,▽7時44分　東京・赤坂の衆院議員宿舎発。48分　官邸。敷地内を散歩。▽9時21分　北村国家安全保障局長、滝沢内閣情報官、外務省の森外務審議官、小林南部アジア部長。29分　国家安全保障局長。▽10時　金融庁の氷見野長官、中島総合政策局長、古沢企画市場局長、栗田監督局長。54分　衆院第1議員会館。57分　安倍晋三前首相。▽11時47分　官邸。48分　報道各社のインタビュー。▽14時8分　平井デジタル相、藤井官房副長官補、木原補佐官。32分　デジタル相。37分　梶山経産相、小泉環境相、加藤官房長官。▽15時10分　萩生田文科相、河野規制改革相、井上内閣府規制改革推進室長、滝本文科省初等中等教育局長。23分　和泉補佐官、藤井国交審議官、鉄道建設・運輸施設整備支援機構の河内隆理事長、水嶋智副理事長。42分　橋本厚労省社会・援護局長。56分　坂本少子化相、山崎内閣府次官。▽16時57分　国会。▽17時1分　党役員会。17分　山口選対委員長。25分　官邸。41分　田村厚労相、赤羽国交相、官房長官、西村経財相、藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時20分　経財相。52分　衆院第2議員会館。▽19時22分　東京・赤坂の衆院議員宿舎。 
2021-03-30,20213.0,2021,3,30,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,YES!,No,3月30日,▽6時59分　東京・赤坂の衆院議員宿舎発。▽7時1分　官邸。敷地内を散歩。51分　犯罪被害者等施策推進会議。▽8時17分　閣議。33分　井上消費者相。▽10時38分　インドネシアのルトノ外相、プラボウォ国防相の表敬。▽11時12分　北村国家安全保障局長、山田外務省総合外交政策局長、大和防衛省防衛政策局次長。20分　国家安全保障局長。30分　世界経済フォーラムの「グローバル・テクノロジー・ガバナンス・サミット2021」に向けたビデオメッセージ収録。▽14時　滝崎官房副長官補、阿達、和泉両補佐官、吉田総務審議官、外務省の森、鈴木両外務審議官、四方経済局長、小野地球規模課題審議官、岡村財務官、田中経産審議官、岡西国交審議官、中井環境次官。33分　墨書「令和」を書いた内閣府の辞令専門職の茂住修身氏。▽15時16分　党本部。参院長野選挙区補欠選挙、参院広島選挙区再選挙の政見放送収録。49分　官邸。52分　高橋官房副長官補、滝沢内閣情報官、宮川内閣衛星情報センター所長。▽16時　内閣情報官。8分　秋葉外務次官。59分　東京都千代田区のＮＰＯ法人「自殺対策支援センター　ライフリンク」。ＳＮＳ相談事業などを視察。田村厚労相同行。▽17時56分　報道各社のインタビュー。▽18時12分　官邸。56分　衆院第2議員会館。▽19時29分　東京・赤坂の衆院議員宿舎。 
2021-03-31,20213.0,2021,3,31,20213.0,2021-03,2021-Mar,Yoshihide_Suga,No,YES!,No,No,YES!,No,3月31日,▽7時43分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽8時28分　坂井官房副長官。▽10時　梶山経産相、経産省の安藤次官、荒井総括審議官。▽12時53分　国会。▽13時　衆院内閣委員会。▽14時5分　官邸。56分　国家公務員合同初任研修向けの訓示収録。▽15時30分　北村国家安全保障局長、秋葉外務次官。35分　国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。▽16時　漆紫穂子品川女子学院理事長、平田参与。▽17時1分　国家安全保障会議。38分　気候変動対策推進のための有識者会議。▽18時41分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、福島厚労省医務技監。▽20時10分　報道各社のインタビュー。20分　東京・赤坂の衆院議員宿舎。 
2021-04-01,20214.0,2021,4,1,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月1日,▽7時44分　東京・赤坂の衆院議員宿舎発。48分　官邸。敷地内を散歩。▽8時51分　「子ども庁」創設を目指す党有志の勉強会から提言書受け取り。▽9時57分　岸田文雄前政調会長。▽10時15分　安藤経産次官。32分　党財務金融部会の鈴木馨祐会長らから提言書受け取り。45分　都倉、宮田新旧文化庁長官。▽11時4分　小野寺組織運動本部長。25分　桜田謙悟経済同友会代表幹事。▽12時4分　二階幹事長、森山国対委員長、林幹事長代理と会食。▽13時51分　国会。53分　衆院本会議。▽14時47分　官邸。▽16時5分　鷲尾英一郎衆院議員。32分　滝崎官房副長官補、外務省の山田総合外交政策局長、小野地球規模課題審議官、岡防衛省防衛政策局長。▽17時17分　農林水産物・食品の輸出拡大のための輸入国規制への対応等に関する関係閣僚会議。▽18時33分　新型コロナウイルス感染症の政府対策本部。▽19時11分　報道各社のインタビュー。44分　公邸。テレビ東京の報道番組の収録。▽20時14分　東京・赤坂の衆院議員宿舎。 
2021-04-02,20214.0,2021,4,2,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,No,No,4月2日,▽7時34分　東京・赤坂の衆院議員宿舎発。39分　官邸。敷地内を散歩。▽8時27分　閣議。37分　武田総務相。44分　坂本少子化相、谷内孤独・孤立対策担当室長。50分　少子化相。▽11時　船橋洋一アジア・パシフィック・イニシアティブ理事長。▽12時2分　飯島参与と会食。▽13時50分　関口参院議員会長。▽14時19分　秋葉外務次官。35分　外務省の次官、市川北米局長。▽15時31分　滝崎官房副長官補、和泉補佐官、新川気候変動対策推進室長、外務省の森、鈴木両外務審議官、小野地球規模課題審議官、岡村財務官、田中経産審議官、中井環境次官。44分　山谷えり子党拉致問題対策本部長ら。▽16時　滝沢内閣情報官。▽17時　宮内庁の別所、小田野新旧侍従長。11分　国家安全保障会議。小泉環境相同席。55分　田村厚労相。▽18時11分　経産省の安藤次官、荒井総括審議官。57分　衆院第2議員会館。▽19時46分　東京・赤坂の衆院議員宿舎。 
2021-04-03,20214.0,2021,4,3,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,4月3日,　午前中は東京・赤坂の衆院議員宿舎で過ごす。▽12時54分　衆院議員宿舎発。57分　公邸。▽13時10分　安永竜夫三井物産会長。▽14時　熊谷参与。54分　渡瀬裕哉事業創造大学院大国際公共政策研究所上席研究員。▽15時39分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽17時23分　東京・赤坂の衆院議員宿舎。 
2021-04-04,20214.0,2021,4,4,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,4月4日,▽7時21分　東京・赤坂の衆院議員宿舎発。35分　東京・台場のフジテレビ。▽8時　報道番組に出演。55分　東京・赤坂の衆院議員宿舎。▽13時58分　公邸。▽14時　金丸恭文フューチャー会長兼社長。▽15時46分　東京・赤坂の衆院議員宿舎。 
2021-04-05,20214.0,2021,4,5,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,4月5日,▽6時49分　東京・赤坂の衆院議員宿舎発。52分　官邸。▽7時1分　岡田官房副長官。▽8時51分　国会。▽9時3分　参院決算委員会。▽11時57分　官邸。▽12時54分　国会。▽13時　参院決算委。▽17時15分　党役員会。28分　官邸。▽18時　経産省の安藤次官、荒井総括審議官。▽19時　衆院第2議員会館。31分　東京・赤坂の衆院議員宿舎。 
2021-04-06,20214.0,2021,4,6,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,No,No,4月6日,▽7時33分　東京・赤坂の衆院議員宿舎発。38分　官邸。敷地内を散歩。▽8時23分　閣議。36分　武田総務相。38分　小泉環境相。▽9時21分　東京・戸山の国立国際医療研究センター。新型コロナウイルスのワクチン接種。▽10時12分　官邸。45分　北村国家安全保障局長、秋葉外務次官。▽11時5分　国家安全保障局長、外務省の次官、森外務審議官、市川北米局長、槌道防衛審議官。40分　麻生財務相と会食。▽13時38分　国会。39分　衆院本会議。58分　官邸。▽15時26分　棚橋党行政改革推進本部長。46分　公明党地球温暖化対策推進本部の石井啓一本部長らから提言書受け取り。▽16時　国家安全保障局長、滝沢内閣情報官、横尾公安調査庁次長。6分　内閣情報官。14分　国家安全保障局長、内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。30分　熊谷俊人千葉県知事。41分　石川拉致問題対策本部事務局長。▽18時10分　ＢＳ日テレの報道番組の収録。47分　衆院第2議員会館。▽19時18分　東京・赤坂の衆院議員宿舎。 
2021-04-07,20214.0,2021,4,7,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月7日,▽7時39分　東京・赤坂の衆院議員宿舎発。43分　官邸。敷地内を散歩。▽9時　松永内閣府福島原子力事故処理調整総括官、荒井経産省総括審議官。45分　外務省の秋葉次官、森外務審議官、市川北米局長。▽10時24分　党秋田県連の金田勝年会長ら。45分　阿達補佐官。▽11時6分　経産省の安藤次官、総括審議官。21分　日本建設情報技術センターの吉田六左エ門理事長、松岡吉文業務執行理事。40分　党の大塚拓国防部会長、平口洋国交部会長、小野寺五典安全保障調査会長から提言書受け取り。59分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。▽12時45分　官邸。▽14時8分　ラオスのパンカム首相と電話。▽15時8分　北朝鮮による拉致被害者家族会の横田拓也事務局長、横田早紀江さんらと面会。加藤官房長官ら同席。58分　岸宏全国漁業協同組合連合会会長ら。梶山経産相、山口水産庁長官同席。▽16時19分　経産相。31分　茂木外相。▽17時13分　赤羽国交相。35分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時46分　報道各社のインタビュー。54分　衆院第2議員会館。▽19時44分　東京・赤坂の衆院議員宿舎。 
2021-04-08,20214.0,2021,4,8,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月8日,▽7時22分　東京・赤坂の衆院議員宿舎発。26分　官邸。敷地内を散歩。▽8時　坂井官房副長官。▽9時30分　東京・内幸町の日本プレスセンタービル。秋田魁新報社東京支社で故小笠原直樹前社長の弔問の記帳。43分　官邸。▽10時37分　住宅金融支援機構の毛利信二理事長。和泉補佐官同席。40分　梶山経産相、経産省の安藤次官、荒井総括審議官。▽12時55分　国会。59分　上川法相。▽13時2分　衆院本会議。▽15時8分　官邸。▽16時40分　党本部。42分　名古屋市長選立候補予定者に推薦証渡し。46分　山口選対委員長。▽17時23分　官邸。33分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、福島厚労省医務技監。▽18時2分　経財相。46分　報道各社のインタビュー。54分　衆院第2議員会館。▽19時27分　東京・赤坂の衆院議員宿舎。 
2021-04-09,20214.0,2021,4,9,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月9日,▽7時34分　東京・赤坂の衆院議員宿舎発。38分　官邸。敷地内を散歩。▽8時28分　閣議。▽9時40分　和泉補佐官、新原経産省経済産業政策局長。▽10時1分　日米文化教育交流会議の加藤良三委員長、久保文明副委員長。23分　和泉補佐官、森外務省領事局長。40分　坂井官房副長官、内閣府の田和内閣府審議官、井上政策統括官。▽11時38分　奈良郵政民営化委員会事務局長。58分　佐藤総務会長、園田修光参院議員と会食。▽14時　外務省の秋葉次官、森外務審議官、市川北米局長。40分　ジャーナリストの田原総一朗氏、細谷雄一慶大教授。▽15時30分　月刊誌「リベラルタイム」のインタビュー。▽16時　経産省の安藤次官、荒井総括審議官。21分　滝沢内閣情報官。▽17時　タイのプラユット首相と電話。▽18時3分　新型コロナウイルス感染症の政府対策本部。49分　報道各社のインタビュー。58分　衆院第2議員会館。▽19時28分　東京・赤坂の衆院議員宿舎。 
2021-04-10,20214.0,2021,4,10,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,4月10日,▽9時56分　東京・赤坂の衆院議員宿舎発。▽10時　公邸。▽11時　山口選対委員長。▽12時　市川外務省北米局長。▽13時25分　東京・赤坂の衆院議員宿舎。 
2021-04-11,20214.0,2021,4,11,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,,
2021-04-12,20214.0,2021,4,12,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,YES!,No,4月11・12日,〈11日〉▽11時58分　東京・赤坂の衆院議員宿舎発。▽12時6分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。40分　公邸。55分　外務省の秋葉次官、森外務審議官、市川北米局長。▽15時25分　和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。44分　和泉補佐官。▽16時4分　東京・赤坂の衆院議員宿舎。〈12日〉▽6時52分　衆院議員宿舎発。55分　官邸。▽7時1分　坂井官房副長官。▽8時35分　報道各社のインタビュー。39分　国会。55分　衆院決算行政監視委員会。▽12時　官邸。▽13時25分　河野規制改革相。52分　陸上自衛隊ヘリコプターで東京都八王子市の市庁舎前浅川河川敷広場。56分　八王子市役所。高齢者向けの新型コロナウイルスワクチン接種会場を視察。規制改革相同行。▽14時4分　石森孝志市長と意見交換。26分　報道各社のインタビュー。33分　市庁舎前浅川河川敷広場。53分　陸自ヘリで官邸屋上ヘリポート。56分　規制改革相。▽16時　梶山経産相、加藤官房長官、経産省の安藤次官、荒井総括審議官。57分　国会。▽17時　党役員会。18分　官邸。▽18時31分　阿達補佐官。▽19時5分　衆院第2議員会館。42分　東京・赤坂の衆院議員宿舎。 
2021-04-13,20214.0,2021,4,13,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月13日,▽7時　東京・赤坂の衆院議員宿舎発。4分　官邸。敷地内を散歩。47分　廃炉・汚染水・処理水対策関係閣僚等会議。▽8時20分　閣議。31分　武田総務相。▽9時5分　超党派の「日朝国交正常化推進議員連盟」の衛藤征士郎会長、石井啓一副会長らから決議書受け取り。▽10時　坂井官房副長官、北村国家安全保障局長、滝崎官房副長官補、阿達、和泉両補佐官、外務省の森、鈴木両外務審議官、市川北米局長、四方経済局長、小野地球規模課題審議官、岡村財務官、田中経産審議官、中井環境次官。34分　新川気候変動対策推進室長加わる。▽11時26分　報道各社のインタビュー。40分　西村経財相、和泉補佐官、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。▽12時3分　政府・与党連絡会議。▽14時1分　「緑の羽根」着用キャンペーンでミス日本みどりの女神の小林優希さん、日本さくらの女王の戸川馨さん。35分　阿達補佐官。53分　宮本駐バーレーン大使ら。▽15時　外務省の秋葉次官、森外務審議官、北米局長。55分　外務次官、国家安全保障局長、滝沢内閣情報官。59分　外務次官。▽16時5分　国家安全保障局長、内閣情報官。9分　内閣情報官。27分　アラブ・ジャパン・デー向けのビデオメッセージ収録。40分　経産省の安藤次官、荒井総括審議官。▽17時　上川法相。18分　経済財政諮問会議。▽18時53分　衆院第2議員会館。▽19時28分　小此木防災相。▽20時6分　東京・赤坂の衆院議員宿舎。 
2021-04-14,20214.0,2021,4,14,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,No,4月14日,▽7時23分　東京・赤坂の衆院議員宿舎発。26分　官邸。29分　岡田官房副長官。▽9時51分　国会。▽10時1分　参院本会議。▽12時45分　官邸。▽13時57分　鈴木宗男日本維新の会参院議員。▽14時29分　北村国家安全保障局長、外務省の秋葉次官、森外務審議官、市川北米局長。55分　外務省の森外務審議官、北米局長。▽15時1分　鈴木外務審議官加わる。15分　外務省の森外務審議官、北米局長。▽16時16分　河野規制改革相。▽17時　ウクライナのゼレンスキー大統領と電話。23分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時40分　衆院第2議員会館。▽19時38分　東京・赤坂の衆院議員宿舎。 
2021-04-15,20214.0,2021,4,15,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,YES!,4月15日,▽7時47分　東京・赤坂の衆院議員宿舎発。51分　官邸。敷地内を散歩。▽8時49分　新川気候変動対策推進室長、小野外務省地球規模課題審議官、荒井経産省総括審議官。▽9時23分　麻生財務相、茂木外相、梶山経産相、小泉環境相、加藤官房長官、気候変動対策推進室長。▽10時25分　世耕参院幹事長。▽11時11分　外務省の秋葉次官、市川北米局長。14分　森外務審議官加わる。▽12時26分　環境相。▽14時42分　東京・赤坂の衆院議員宿舎。▽16時23分　官邸。▽17時13分　田村厚労相、赤羽国交相、官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。52分　経財相。▽19時26分　報道各社のインタビュー。56分　羽田空港。▽20時19分　バイデン米大統領との首脳会談のため、政府専用機で米ワシントンに向け出発。 
2021-04-16,20214.0,2021,4,16,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,YES!,4月15日・16日,（現地時間）〈15日〉　午後　政府専用機で米ワシントン郊外のアンドルーズ空軍基地。ワシントンの大統領迎賓館ブレアハウス。〈16日〉　午前　ケネディ元駐日米大使と朝食会。ワシントン郊外のアーリントン国立墓地で無名戦士の墓に献花。ホワイトハウスでハリス米副大統領が表敬。 
2021-04-17,20214.0,2021,4,17,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,YES!,YES!,4月16日・17日,（現地時間）〈16日〉　午後　米ワシントンのホワイトハウスでバイデン大統領と首脳会談。バイデン氏と共同記者会見。ホテル「ウィラード・インターコンチネンタル・ワシントン」。米シンクタンク戦略国際問題研究所（ＣＳＩＳ）主催のオンライン講演。同行記者団のインタビュー。同行記者団と懇談。大統領迎賓館ブレアハウス。〈17日〉　午前　米製薬大手ファイザー社のブーラ最高経営責任者（ＣＥＯ）と電話。ワシントン郊外のアンドルーズ空軍基地を政府専用機で出発。 
2021-04-18,20214.0,2021,4,18,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,No,No,No,No,YES!,4月18日,▽14時41分　バイデン米大統領との首脳会談などを終え、政府専用機で羽田空港。▽15時25分　公邸。30分　和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽16時17分　和泉補佐官。31分　東京・赤坂の衆院議員宿舎。 
2021-04-19,20214.0,2021,4,19,20214.0,2021-04,2021-Apr,Yoshihide_Suga,No,YES!,No,No,YES!,No,4月19日,▽7時45分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽9時43分　報道各社のインタビュー。56分　皇居。帰国の記帳。▽10時20分　官邸。▽11時　和泉補佐官、気候変動対策推進室の新川室長、飯田、高杉、松沢各次長、中島金融庁総合政策局長、小野外務省地球規模課題審議官。▽12時30分　岡部参与と会食。▽14時1分　河野規制改革相。21分　小泉環境相。29分　シャーマ第26回国連気候変動枠組み条約締約国会議（ＣＯＰ26）議長の表敬。46分　竹本直一前科技相。▽15時16分　麻生財務相。▽16時1分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。57分　国会。▽17時　党役員会。21分　官邸。22分　秋葉外務次官。43分　気候変動対策推進のための有識者会議。▽19時13分　衆院第2議員会館。43分　東京・赤坂の衆院議員宿舎。 
